id,left_id,right_id,label,left_name,left_description,left_price,right_name,right_description,right_price
2991,902,536,0,canon powershot black digital camera sx110isb,canon powershot sx110 is black digital camera sx110isb 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd display digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2992,868,536,0,nikon coolpix s610 10 megapixel black digital camera coolpixs610bk,nikon coolpix s610 10 megapixel black digital camera coolpixs610bk 10.0 megapixels 4x zoom-nikkor lens 3.0 ' high-resolution wide-viewing angle lcd monitor scene auto selector active child mode smile and food mode face-priority af in-camera red-eye fix d-lighting midnight black finish,249.0,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2993,522,536,0,nikon coolpix s210 plum 8.1 megapixels digital camera coolpixs210p,nikon coolpix s210 plum 8.1 megapixels compact digital camera coolpixs210p 8.1 megapixels 3x optical zoom nikkor glass lens electronic vr image stabilization bright 2.5 ' high resolution lcd in-camera red-eye fix face-priority af d-lighting plum finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2994,940,536,0,canon black eos 50d digital slr camera body eos50dbody,canon black eos 50d digital slr camera body eos50dbody 15.1 megapixel cmos sensor digic 4 image processor 3.0 ' clear view lcd 9 cross-type high-precision sensors enhanced live view eos integrated cleaning system creative auto hdmi output 2807b006 black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2995,790,536,0,samsung black 8.1 megapixel digital camera ecnv30zbba,samsung nv30 black 8.1 megapixel digital camera ecnv30zbba 3x optical zoom lens 2.5 ' lcd display high resolution ccd sensor 20mb internal memory dual image stabilization face detection auto focus sd memory card slot black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2996,825,536,0,nikon d700 digital slr digital camera d700body,"nikon d700 digital slr digital camera d700body 12.1 megapixels fx-format cmos sensor continuous shooting up to 5 frames per second 3 ' super-density 920,000-dot vga color monitor two live view shooting modes rugged magnesium-alloy construction 51-point af with 3d focus tracking dynamic integrated dust reduction system 1,005-pixel 3d color matrix metering ii scene recognition system black finish body only",,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2997,685,536,0,sony black 9 megapixel cyber-shot digital camera dsch50b,sony black 9 megapixel cyber-shot digital camera dsch50b 9 megapixels 3.0 ' tilt-up clear photo lcd plus display carl zeiss 15x optical zoom lens 15 mb internal memory versatile long distance flash smart zoom in-camera red-eye correction smile shutter technology face detection in-camera retouching super steadyshot optical image stabilization double anti-blur solution hdtv compatibility nightshot infrared system black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2998,948,536,0,canon powershot black 14.7 megapixel digital camera sd990isb,canon powershot black 14.7 megapixel digital camera sd990isb 14.7 megapixel 3.7 x optical zoom optical image stabilizer optical viewfinder large high-quality 2.5 ' purecolor lcd digic 4 image processor face detection self-timer intelligent contrast correction quick mode print/share button black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2999,857,536,0,panasonic black lumix 10.1 megapixel digital camera dmcfz28k,panasonic black lumix 10.1 megapixel digital camera dmcfz28k 10.1 megapixel 27 - 486mm f/2 .8 -4.4 leica dc lens 2.7 ' tft lcd display ( 230k dots ) 18x optical zoom intelligent auto mode burst mode auto angle detection 50mb built-in memory black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
3000,596,536,0,panasonic black lumix wide angle lens digital camera dmctz5k,panasonic black lumix wide angle lens digital camera dmctz5k 9.1 megapixel leica 28mm wide-angle lens with 10x optical zoom 3.0 ' lcd display with intelligent lcd function burst mode scene mode auto angle detection 27mb built-in memory sd memory slot black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
3001,906,536,0,nikon d90 black digital slr camera d90body,nikon d90 black digital slr camera d90body 12.3 megapixel 3 ' tft lcd display d-movie shooting function expeed image processing scene recognition system in-camera retouch menu low-noise performance active d-lighting viewfinder compatible with hdmi output body only lens sold separately black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
3002,342,536,0,canon eos 40d digital slr camera in black eos40dbody,"canon eos 40d digital slr camera in black eos40dbody body only 10.1 megapixel cmos sensor digic iii image processor auto pop-up , retractable , built-in flash 3.0 ' tft color liquid-crystal monitor af system with 9 cross-type sensors black finish lens sold separately",,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
3003,866,536,0,nikon graphite black 14.5 megapixel coolpix digital camera coolpixs710bk,nikon graphite black 14.5 megapixel coolpix digital camera coolpixs710bk 14.5 effective megapixels 3.6 x zoom-nikkor lens 3.0 ' high-resolution wide-viewing angle lcd monitor optical lens shift vr image stabilization food and smile mode face-priority af camera red-eye fix d-lighting graphite black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
3004,905,536,0,nikon d90 black digital slr camera with nikkor 18-105mm lens d90outfit,nikon d90 black digital slr camera with nikkor 18-105mm lens d90outfit 12.3 megapixel 3 ' tft lcd display d-movie shooting function expeed image processing scene recognition system in-camera retouch menu low-noise performance active d-lighting viewfinder compatible with hdmi output included af-s dx nikkor 18-105mm vr lens black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
3005,747,536,0,nikon coolpix p80 digital camera in black coolpixp80,nikon coolpix p80 digital camera in black coolpixp80 10.1 megapixels 18x optical wide-angle zoom-nikkor lens 2.7 ' high-resolution lcd electronic viewfinder auto adjusts up to iso 6400 in-camera red-eye fix face-priority af d-lighting high quality tv movies with sound black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
3006,521,536,0,nikon coolpix s550 10 megapixel compact plum digital camera coolpixs550p,nikon coolpix s550 10 megapixel compact plum digital camera coolpixs550p 10.0 megapixels 5x optical zoom nikkor glass lens electronic vr image stabilization bright 2.5 ' high resolution lcd in-camera red-eye fix face-priority af d-lighting plum finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
3007,841,536,0,canon eos rebel xs black digital slr camera xsreb1855b,canon eos rebel xs black digital slr camera xsreb1855b 10.1 megapixel cmos sensor digic iii image processor auto lighting optimizer 7-point af with center cross-type sensors 3.0 fps continuous shooting 2.5 ' tft lcd monitor eos integrated cleaning system dust delete data detection black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
3008,1053,536,0,nikon black coolpix s210 li-ion rechargeable battery enel10,nikon black coolpix s210 li-ion rechargeable battery enel10 compatible with coolpix s series digital cameras black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
3009,489,627,0,canon black 8.0 megapixel powershot digital camera a590is,canon black 8.0 megapixel powershot digital camera a590is 8.0 megapixels 4x optical zoom optical image stabilizer large bright 2.5 ' lcd 19 shooting modes red-eye correction isaps technology face detection technology motion detection technology black finish,,samsung l200 digital camera black ec-l200zbba / us,"samsung l200 10 megapixel digital camera with 2.5 lcd , 3x optical zoom , digital image stabilization , face detection function black",119.0
3010,479,627,0,sony black cyber-shot digital camera dscw150b,sony dscw150 black cyber-shot digital camera dscw150b 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide black finish,,samsung l200 digital camera black ec-l200zbba / us,"samsung l200 10 megapixel digital camera with 2.5 lcd , 3x optical zoom , digital image stabilization , face detection function black",119.0
3011,181,627,0,lowepro digital camera case in black edit100bk,"lowepro edit 100 digital camera case in black edit100bk designed for digital cameras includes lots of accessory pockets soft , lining , padded interior adjustable divider water-resistant nylon and microfiber",,samsung l200 digital camera black ec-l200zbba / us,"samsung l200 10 megapixel digital camera with 2.5 lcd , 3x optical zoom , digital image stabilization , face detection function black",119.0
3012,370,627,0,nikon d300 digital slr digital camera d300body,"nikon d300 digital slr digital camera d300body 12.3 megapixel dx-format cmos sensor 3 ' super density 920,000-dot vga color monitor continuous shooting up to 6 frames per second fast accurate 51-point autofocus with 3d focus tracking scene recognition system ( srs ) dynamic integrated dust reduction system two liveview shooting modes picture control settings rugged magnesium-alloy construction black finish body only",,samsung l200 digital camera black ec-l200zbba / us,"samsung l200 10 megapixel digital camera with 2.5 lcd , 3x optical zoom , digital image stabilization , face detection function black",119.0
3013,947,627,0,canon powershot black 14.7 megapixel digital camera g10,canon powershot black 14.7 megapixel digital camera g10 14.7 megapixel 5x optical zoom optical image stabilizer digic 4 image processor face detection self-timer intelligent contrast correction 3.0 ' purecolor lcd print/share button black finish,,samsung l200 digital camera black ec-l200zbba / us,"samsung l200 10 megapixel digital camera with 2.5 lcd , 3x optical zoom , digital image stabilization , face detection function black",119.0
3014,180,627,0,lowepro digital camera case in black rezo15bk,"lowepro rezo 15 digital camera case in black rezo15bk slim , sleek little pouch stretchy side gussets pocket for memory card adjustable shoulder strap water-resistant microfiber",,samsung l200 digital camera black ec-l200zbba / us,"samsung l200 10 megapixel digital camera with 2.5 lcd , 3x optical zoom , digital image stabilization , face detection function black",119.0
